ID,Name,City,State,Address,Postal Code,Website URL,Email,Phone,Summary,Organization Type,Reach,Audience Focus,Climate Categories,Original Climate Categories,Action Category,Original Action Category,Verified,Source,Last Updated
6fd6e79b-2789-483d-a099-918c66b798bb,Central Valley Air Quality Coalition,Selma,CA,1231 East Shaw Avenue,93721,http://www.centralvalleyaq.org,unknown,unknown,"The Central Valley Air Quality Coalition works on reducing emissions and improving air quality, which is closely tied to climate action.",Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
6fe09edd-e815-45bb-b958-6a8d6768f0cb,Humboldt County Climate Action Plan,Arcata,CA,825 5th St,95521,https://humboldtgov.org/climateactionplan,planningbuilding@co.humboldt.ca.us,707-445-7245,"The Humboldt County Climate Action Plan outlines strategies for emissions reduction and climate resilience, aiming to reduce greenhouse gas emissions across Humboldt County by addressing emissions from vehicle travel, electricity use, natural gas consumption, and other local sources.",Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']","['Energy Efficiency', 'Transportation', 'Waste Reduction', 'Environmental']",[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
6ff3914c-2bb6-40bb-ab7e-85691ee47653,East Bridgewater Climate Action Committee,East Bridgewater,MA,175 Central St,02333,https://www.eastbridgewaterma.org/climate-action-committee,unknown,unknown,The East Bridgewater Climate Action Committee focuses on local climate initiatives and sustainability efforts.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
70066f26-9013-4382-a499-3f9fc1fe9532,Green Inglewood,Inglewood,CA,"Inglewood, CA",90301,http://greeninglewood.org,unknown,unknown,Green Inglewood focuses on community-driven climate action initiatives and sustainability programs.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
7006f019-a2e5-4678-a316-cbffe8a3d1ee,Cape Ann Climate Coalition,Gloucester,MA,100 N Garfield Ave,91101,https://www.pasadenaclimatecoalition.org/,unknown,unknown,The coalition works on local climate action initiatives and advocacy for policy changes.,Nonprofit / Grassroots,"[""Town / City"", ""State / National""]",['Residents'],"['Energy Efficiency', 'Transportation', 'Environmental', 'Waste Reduction']",[],Policy,,Verified,merge_engine,2026-05-25T00:27:17Z
70224001-4e1e-40e0-a9c8-637832a2169b,Encinitas Climate Action Committee,Solana Beach,MA,505 S Vulcan Ave,92024,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,The Encinitas Climate Action Committee develops and implements local climate action plans.,Municipal / Government-affiliated,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Policy,,Verified,merge_engine,2026-05-25T00:27:17Z
702ef98d-815f-4050-a1ea-7cf6437f4a94,El Cajon Climate Action Committee,El Cajon,MA,2345 Civic Center Dr,92020,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,Dedicated to implementing local climate action plans and policies.,Nonprofit / Grassroots,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Policy,,Verified,merge_engine,2026-05-25T00:27:17Z
704b5dec-c02e-4c88-87c5-df2a4a27865e,Coachella Valley Climate Coalition,Coachella,CA,"Coachella, CA",92236,http://www.cvclimatecoalition.org,unknown,unknown,The Coachella Valley Climate Coalition works on climate action initiatives and advocacy for local climate policies.,Nonprofit / Grassroots,Regional,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
706377aa-3d98-4cdc-a63f-fe9ef4e1819f,Climate Action Now!,Northampton,MA,PO Box 601,01060,https://climateactionnowma.org/,unknown,unknown,Climate Action Now! is focused on climate action and advocacy for policies to reduce greenhouse gas emissions.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
706e4cf7-56b5-47a9-aa57-b2b28a4ceb1b,Los Angeles County Climate Action Plan,Rolling Hills,CA,"500 W Temple St, Room 365",90012,https://www.lacounty.gov/climate-action-plan,unknown,unknown,The Los Angeles County Climate Action Plan outlines strategies for reducing greenhouse gas emissions and adapting to climate change.,Municipal / Government-affiliated,Regional,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
70997a5e-ba2a-4b35-a397-77ccd28dd1c4,New Hampshire Climate Action Network,Concord,NH,2 Pillsbury Street,03301,https://www.nhclimateaction.org/,unknown,unknown,The network focuses on mobilizing communities for climate action and policy advocacy.,Nonprofit / Grassroots,State / National,"['Businesses', 'Municipality', 'Residents']",['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
70b9a2b8-b9e3-4e67-bfd3-cdb28e9d26e5,Riverside Green Action Team,Riverside,CA,3900 Main St,92501,https://www.riversideca.gov/greenaction,unknown,unknown,The Riverside Green Action Team works on initiatives that include climate action and sustainability efforts.,Municipal / Government-affiliated,unknown,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
710f92ba-52eb-4c72-92a2-04993e327437,Emeryville Community Services Department,Emeryville,CA,"Emeryville City Hall, 1333 Park Ave",94608,https://www.emeryville.org/,unknown,unknown,The Emeryville Community Services Department includes programs aimed at climate resilience and sustainability in community planning.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']","['Environmental', 'Waste Reduction', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
71b335ec-e8ba-4a6a-a676-f8abad379f62,Montpelier Energy Advisory Committee,Montpelier,VT,"City Hall, 39 Main Street",05602,https://www.montpelier-vt.org/,unknown,802-223-9502,The Montpelier Energy Advisory Committee focuses on energy efficiency and renewable energy initiatives in Montpelier.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
71c22763-f1cd-4eb6-a5ee-608619a46c5e,Seacoast Climate Collaborative,Kensington,NH,1 Junkins Ave,03801,https://seacoastclimate.org,unknown,unknown,The Seacoast Climate Collaborative is focused on climate action and resilience in the Seacoast region of New Hampshire.,Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
71f77ec0-2ec7-45b2-af71-cfe7fee78af0,Sustainable Montpelier Coalition,Barre,VT,PO Box 1033,05602,http://sustainablemontpelier.org/,unknown,unknown,The coalition promotes sustainability initiatives that include climate action and resilience planning.,Nonprofit / Grassroots,unknown,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
72171043-d690-47b0-ad6c-27295608e29b,Green Newton,newton,MA,"Weston, MA",02493,http://www.greenweston.org,unknown,unknown,Green Weston is focused on climate action and sustainability initiatives within the community.,Nonprofit / Grassroots,"[""Town / City""]","['Residents', 'Municipality', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction', 'Green Economics']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
7227279e-dc33-4c88-b1ed-f010b46e5c24,Granite State Climate Coalition,Manchester,NH,unknown,03101,https://www.granitestateclimate.org,unknown,unknown,The Granite State Climate Coalition works on climate action initiatives and policies to address climate change in New Hampshire.,Nonprofit / Grassroots,State / National,"['Businesses', 'Municipality', 'Residents']",['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
722e21d2-cbea-4654-894a-e1aaf41c5c05,Sustainable Epping,Epping,NH,"Epping, NH",03042,http://www.sustainableepping.org,unknown,unknown,Sustainable Epping focuses on local initiatives for sustainability and climate action.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
72aff42f-a442-4364-9e28-ea10e46d5ba6,Pajaro Valley Climate Action Coalition,Watsonville,CA,PO Box 1234,95076,https://www.pajarovalleyclimateaction.org/,unknown,unknown,The Pajaro Valley Climate Action Coalition works on local climate action initiatives and community engagement.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
72b46dd4-202a-449e-bea5-a514328ab5e7,Norwich Energy Committee,Norwich,VT,"Newport Town Hall, 15 Sunapee Street",03773,https://norwichenergycommittee.weebly.com/,unknown,unknown,"The Energy Committee focuses on energy efficiency and renewable energy initiatives in Newport, contributing to local climate action efforts.",Municipal / Government-affiliated,[],"['Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
72b50e61-0c62-43c8-95cf-bf78bb3b96fe,Green Sherborn,Sherborn,MA,"Sherborn, MA",01770,http://greensherborn.org,unknown,unknown,Green Sherborn focuses on sustainability initiatives and climate action in the community.,Nonprofit / Grassroots,unknown,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
72c4dd97-ec54-4b5f-9239-6c4fdb84feb2,Climate Action Now Western Massachusetts,Bernardston,MA,PO Box 101,01002,https://climateactionnowma.org,unknown,unknown,Climate Action Now advocates for climate justice and policy changes to address climate change at local and state levels.,Nonprofit / Grassroots,State / National,['Residents'],['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
72d1b927-5183-489b-a582-17f26e43597b,Lowell Community Health Center,Lowell,MA,161 Jackson St,01852,http://www.lchc.org,unknown,unknown,Lowell Community Health Center addresses environmental justice and health impacts related to climate change.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
72ef885d-8b8d-486f-9917-6a6be61c1a65,Sustainable Solvang,Solvang,CA,"Solvang, CA",93463,http://www.sustainablesolvang.org,unknown,unknown,Sustainable Solvang focuses on initiatives that promote sustainability and climate action in the community.,Nonprofit / Grassroots,unknown,['unknown'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
7309ceef-0e07-4a51-87ff-9604882fb303,Ventura County Climate Coalition,Thousand Oaks,CA,"Thousand Oaks, CA",91360,http://www.venturacountyclimatecoalition.org,unknown,unknown,Works on climate action initiatives and policy advocacy in Ventura County.,Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
732ffbb3-96fe-4ad2-8df4-ab548b093032,Humboldt Climate Action,Fortuna,CA,"Eureka, CA",95501,http://humboldtclimateaction.org,unknown,unknown,Humboldt Climate Action is focused on climate action and community resilience in Humboldt County.,Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
733b492f-aafb-40a3-ba6b-ce808bb89be4,San Mateo County Energy Watch,San Mateo,CA,"400 County Center, 3rd",94402,https://www.smcew.org,unknown,unknown,San Mateo County Energy Watch provides energy efficiency programs and resources to help reduce energy consumption and emissions.,Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
738aabd2-3d7d-4693-9426-aa5b3787388b,City of Chicopee,Chicopee,MA,274 Front Street,01013,https://www.chicopeema.gov,unknown,413-594-1400,The City of Chicopee has a Climate Action Plan aimed at reducing greenhouse gas emissions and preparing for climate impacts.,Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
73a74e16-004f-4a5a-b387-92e81ffd6aef,Sustainable North Bay,Santa Rosa,CA,456 Greenway Dr.,95401,https://sustainablenorthbay.org,unknown,unknown,Sustainable North Bay focuses on climate action initiatives and community engagement for sustainability.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
73c084ec-03ac-4bb3-801f-ea0d7ecd8714,Central Valley Air Quality Coalition,Chowchilla,CA,1231 East Shaw Avenue,93721,http://www.cvaq.org,unknown,unknown,"The Central Valley Air Quality Coalition works on improving air quality and reducing emissions in the Central Valley, which includes climate action initiatives.",Nonprofit / Grassroots,Regional,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
73ccaeca-3296-416b-b9ce-646c364025a4,Green Signal Hill,Signal Hill,CA,"Signal Hill, CA",90755,http://greensignalhill.org,unknown,unknown,Focuses on sustainability initiatives and climate action in Signal Hill.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
73dd6b29-e8ef-47c2-96c7-c43758a74998,Addison County Regional Planning Commission,Vergennes,VT,"14 Seminary St, Middlebury, VT 05753",05753,https://www.addisoncounty.org/,unknown,unknown,"The Addison County Regional Planning Commission works on climate action plans and energy efficiency initiatives for local municipalities, including Vergennes.",Nonprofit / Grassroots,Regional,['Municipality'],['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
740ef32b-33a8-4de3-aa61-4066d6a10eaf,Vermont Youth Climate Coalition,Burlington,VT,123 College Street,05401,https://www.vtycc.org/,unknown,unknown,The Vermont Youth Climate Coalition engages youth in climate action and advocacy efforts across the state.,Nonprofit / Grassroots,State / National,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
7414a8b4-b774-4f0f-9b44-94996c497c49,Los Gatos Climate Action,Los Gatos,CA,110 E Main St,95030,http://www.losgatosca.gov/climateaction,unknown,unknown,Los Gatos Climate Action focuses on reducing greenhouse gas emissions and promoting sustainability initiatives in the community.,Municipal / Government-affiliated,Town / City,['Residents'],['Green Economics'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
742c59b9-fdf0-40ba-9fbc-4239e15db5af,Riverside Environmental Justice Coalition,Riverside,CA,4567 Riverside Ave,92501,https://www.rejc.org,unknown,unknown,The Riverside Environmental Justice Coalition addresses climate issues affecting marginalized communities.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
745fef2b-3e3a-4b85-bd43-3fc1b1c1e95c,North Country Climate Action,Littleton,NH,123 Main St,03561,http://www.northcountryclimateaction.org,unknown,unknown,Focus on local climate action initiatives and community engagement.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
748a7589-603b-4053-98f9-ddc990318528,Tri-Valley Climate Action Network,Pleasanton,CA,"Pleasanton, CA",94566,http://www.trivalleycan.org,unknown,unknown,Tri-Valley Climate Action Network focuses on local climate action initiatives and advocacy for sustainability in the Tri-Valley area.,Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
748ead20-a4a6-49ff-9093-8a060c986915,The Nature Conservancy - Vermont Chapter,Manchester,VT,"Manchester, VT",05255,https://www.nature.org/en-us/about-us/where-we-work/states/vermont/,unknown,unknown,The Nature Conservancy in Vermont engages in climate resilience projects and conservation efforts that address climate change.,Nonprofit / Grassroots,State / National,['Residents'],['Environmental'],[],Conservation,,Not Verified,merge_engine,2026-05-25T03:12:12Z
74a36e07-ee96-468d-9577-76f6a0025152,South Pasadena Climate Action Committee,South Pasadena,CA,1414 Mission Street,91030,https://www.southpasadenaca.gov/government/departments/planning/climate-action-committee,unknown,unknown,The South Pasadena Climate Action Committee focuses on climate action and sustainability initiatives within the city.,Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
74fb4c73-475a-4e62-b9d0-a7906ac74e64,Long Beach Community Action Partnership,Long Beach,CA,117 W. Victoria St,90805,https://www.lbcap.org,MSemense@lbcap.org,(562) 216-4600,"Long Beach Community Action Partnership (LBCAP) is a nonprofit organization committed to helping people build their future through essential services, youth development, local partnerships, and advocacy. They provide a wide variety of free services to residents of Long Beach living in low-income households.",Nonprofit / Grassroots,Regional,['Residents'],['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
75034fc1-d191-4e77-b914-6a0b79f932b9,Concord Climate Action Committee,Concord,MA,600 East A Street,95620,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,The Dixon Climate Action Committee focuses on local climate action initiatives and community engagement to reduce carbon emissions.,Nonprofit / Grassroots,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
75630132-009e-493d-a39f-f9491cbcb688,Davis Energy Group,Davis,CA,"Davis, CA",95616,https://www.davisenergygroup.com,unknown,unknown,Davis Energy Group focuses on energy efficiency and renewable energy solutions to reduce carbon emissions.,Business,Regional,"['Businesses', 'Residents']",['Energy Efficiency'],[],Conservation,,Not Verified,merge_engine,2026-05-25T03:12:12Z
75687e7e-56a4-4263-8b43-9893c9eb3c59,Tyngsborough Climate Committee,Tyngsborough,MA,25 Bryants Lane,01879,https://www.tyngsboroughma.gov/climate-committee,unknown,unknown,The Tyngsborough Climate Committee focuses on local climate action initiatives and sustainability efforts.,Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
75723635-ff7d-4648-a197-a41141eca893,Essex County Greenbelt Association,Essex,MA,82 Eastern Avenue,01929,https://www.ecga.org/,info@ecga.org,978-768-7241,"The Essex County Greenbelt Association conserves farmland, wildlife habitat, and scenic landscapes throughout Essex County, Massachusetts, ensuring free access to nature for all.",Nonprofit / Grassroots,Regional,['Residents'],"['Environmental', 'Food & Food Waste']",[],Conservation,,Not Verified,merge_engine,2026-05-25T03:12:12Z
7580db2d-da0b-40d3-9d50-b2da8df88dc9,Central Vermont Regional Planning Commission,Barre,VT,29 Main St,05602,https://www.centralvtplanning.org/,cvrpc@cvregion.com,(802) 229-0389,"The Central Vermont Regional Planning Commission assists member municipalities in providing effective local government and addresses regional issues through various programs including energy planning, transportation, and watershed management.",Nonprofit / Grassroots,Regional,['Municipality'],"['Environmental', 'Energy Efficiency', 'Transportation']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
7588a0e1-458a-440e-b958-d5ead80761be,Los Gatos Sustainability Committee,Los Gatos,MA,110 E Main St,95030,https://www.westonma.gov/1296/Sustainability-Committee,unknown,unknown,"The Los Gatos Sustainability Committee focuses on local sustainability efforts, including climate action planning and community engagement.",Municipal / Government-affiliated,"[""Town / City""]","['Residents', 'Municipality']","['Energy Efficiency', 'Transportation', 'Food & Food Waste']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
7594ad25-cb6c-4164-bde2-3d6450fc300a,Worcester Climate Coalition,Worcester,MA,"Worcester, MA",01609,https://www.worcesterclimatecoalition.org,unknown,unknown,"The Worcester Climate Coalition is dedicated to climate action and advocacy in the Worcester area, focusing on emissions reduction and sustainability initiatives.",Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
75a15b4a-7748-4430-8402-ef9f9d17f4c6,Alhambra Climate Action Committee,Alhambra,MA,101 S. First St.,91801,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,The Alhambra Climate Action Committee works on local climate initiatives and policy implementation.,Nonprofit / Grassroots,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Policy,,Verified,merge_engine,2026-05-25T00:27:17Z
75a5aad2-6fe8-40fa-a98f-f1cf59fddc2a,West Bridgewater Climate Committee,West Bridgewater,MA,65 E Center St,02379,http://www.westbridgewaterma.org/climate-committee,unknown,unknown,The West Bridgewater Climate Committee focuses on local climate action initiatives and sustainability efforts.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Unknown'],[],Unknown,,Not Verified,merge_engine,2026-05-25T03:12:12Z
75bee7a9-89e1-4d51-810c-05fbcbffa26f,Sustainable Garden Grove,Garden Grove,CA,11222 Acacia Parkway,92840,http://www.sustainablegg.org,unknown,unknown,Sustainable Garden Grove focuses on climate action initiatives and community engagement to promote sustainability practices.,Nonprofit / Grassroots,Town / City,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
76055fd7-7938-466b-802e-f299cf64b9cc,Westfield Climate Action Committee,Westfield,MA,59 Court Street,01085,http://www.cityofwestfield.org/climateaction,unknown,unknown,The Westfield Climate Action Committee focuses on local climate initiatives and sustainability efforts.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
764a28a2-c01b-49e2-9d5c-9353f53ae30d,Mill Valley City Council,Mill Valley,CA,"26 Corte Madera Ave, Mill Valley, CA 94941",94941,http://millvalley.org,unknown,unknown,The Mill Valley City Council has adopted a Climate Action Plan aimed at reducing greenhouse gas emissions and enhancing community resilience.,Nonprofit / Grassroots,Town / City,"['Municipality', 'Residents']",['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
767b9895-4288-4a23-8ec8-6d1f32c036fb,Green Energy Ontario,Ontario,CA,1718 Green Energy Dr,91761,http://www.greenenergyontario.org,unknown,unknown,Advocates for renewable energy and electrification.,Nonprofit / Grassroots,State / National,"['Businesses', 'Residents']",['Energy Efficiency'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
7683f291-2246-462a-9baf-eabdc0f95a4c,North Country Climate Action Network,Lancaster,NH,unknown,03584,https://www.northcountryclimateaction.org,unknown,unknown,The North Country Climate Action Network focuses on climate action and community resilience in the North Country of New Hampshire.,Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
76af79b7-c5b1-4061-8c44-998809f66e1e,Upton Energy Committee,Upton,MA,"Upton Town Hall, 1 Main St",01568,https://www.uptonma.gov/energy-committee,unknown,unknown,"The Upton Energy Committee is focused on energy efficiency and sustainability initiatives in the town, which includes climate action.",Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']",['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
771ab6ba-d807-4ac5-beaf-3db96942d0c5,Modesto Youth Climate Council,Modesto,CA,3456 Pine St,95354,http://www.modestoycc.org,unknown,unknown,Engages youth in climate education and advocacy efforts.,Nonprofit / Grassroots,Town / City,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
771d6c22-dc35-47f9-974f-52354b85599b,New Hampshire Climate Action Network,Unity,NH,2 Pillsbury St,03301,https://nhclimateaction.org,unknown,unknown,The New Hampshire Climate Action Network mobilizes residents to advocate for climate action and policy changes to reduce greenhouse gas emissions.,Nonprofit / Grassroots,State / National,['Residents'],['Environmental'],[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
77723659-1d5c-46ab-8a70-769df6e2d09f,Modoc County Climate Action Committee,Concord,MA,204 S Main St,96101,https://concordma.gov/3324/Climate-Action-Committee,unknown,unknown,Modoc County Climate Action Committee focuses on local climate initiatives and resilience planning.,Municipality,"[""Town / City""]","['Residents', 'Businesses']","['Energy Efficiency', 'Transportation', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
778ddb67-bdce-4a31-b31a-07d539da591e,Middlebury College Environmental Council,Middlebury,VT,14 Old Chapel Road,05753,https://www.middlebury.edu/,unknown,unknown,The Environmental Council at Middlebury College works on sustainability initiatives and climate action programs on campus.,Academic,Town / City,"['Businesses', 'Municipality', 'Residents']","['Environmental', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
7792e6c1-019f-4171-a58d-2e554bc06797,Sierra Club - Orange County Chapter,Santa Ana,CA,200 W Santa Ana Blvd,92701,https://www.sierraclub.org/california/orange-county,unknown,unknown,The Sierra Club's Orange County Chapter engages in climate advocacy and local climate action initiatives.,Nonprofit / Grassroots,Regional,['Residents'],['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
77b817b6-56a6-4e7c-b10f-70842095ec4d,City of Watsonville - Climate Action Plan,Watsonville,CA,250 Main St,95076,https://www.watsonville.gov/,unknown,831-768-3455,"The City of Watsonville has developed a Climate Action Plan to reduce greenhouse gas emissions and promote sustainability through various initiatives including waste reduction, water conservation, and transportation improvements.",Municipal / Government-affiliated,Town / City,"['Municipality', 'Residents']","['Environmental', 'Waste Reduction', 'Transportation']",[],Policy,,Not Verified,merge_engine,2026-05-25T03:12:12Z
77cc0b87-6110-4b9b-a798-871619cab37c,Sustainable Pasadena,Pasadena,CA,100 N Garfield Ave,91101,https://www.cityofpasadena.net/sustainability/,unknown,unknown,"Sustainable Pasadena promotes initiatives for energy efficiency, waste reduction, and climate resilience.",Municipality,Town / City,"['Municipality', 'Residents']","['Energy Efficiency', 'Waste Reduction']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
77e1a39b-3690-4b1e-a045-daa82cf75a64,Chico State Institute for Sustainable Development,Chico,CA,"400 W 1st St, Chico, CA 95929",95929,https://www.csuchico.edu/sustainabledevelopment/,unknown,unknown,The Institute for Sustainable Development at Chico State focuses on research and education related to climate action and sustainability.,Academic,Regional,"['Businesses', 'Municipality', 'Residents']",['Environmental'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
77e6fb94-248a-4e5c-ba01-0090225082b6,Tyngsborough Sustainability Committee,Tyngsborough,MA,29 Middle Road,01719,http://www.boxborough-ma.gov/sustainability-committee,unknown,unknown,The committee works on sustainability initiatives including energy efficiency and climate resilience.,Municipal / Government-affiliated,"[""Town / City""]","['Residents', 'Municipality']","['Energy Efficiency', 'Environmental', 'Food & Food Waste', 'Waste Reduction']",[],Community Engagement,,Verified,merge_engine,2026-05-25T00:27:17Z
77f96392-113e-482e-864c-74250f692ef0,Marin County Sustainability Team,San Rafael,CA,3501 Civic Center Drive,94903,https://www.marincounty.org/depts/bs/sustainability,unknown,415-473-7331,The Marin County Sustainability Team works on climate action plans and sustainability initiatives to reduce emissions and promote resilience.,Nonprofit / Grassroots,Regional,"['Municipality', 'Residents']","['Environmental', 'Energy Efficiency']",[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
7805ab76-34ef-4d9d-919d-6479861e958e,Upland Energy Efficiency Program,Upland,CA,101 Maple Ave,91786,http://uplandenergyefficiency.org,unknown,unknown,The Upland Energy Efficiency Program focuses on reducing energy consumption and promoting electrification in Upland.,Nonprofit / Grassroots,Town / City,['Residents'],['Energy Efficiency'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
78098811-5c4f-47c4-b9e2-58cfef1fda15,North Country Climate Action Network,Sugar Hill,NH,"Littleton, NH",03561,http://www.northcountryclimateaction.org,unknown,unknown,North Country Climate Action Network focuses on climate action and community resilience in the North Country region of New Hampshire.,Nonprofit / Grassroots,Regional,['Residents'],['Unknown'],[],Community Engagement,,Not Verified,merge_engine,2026-05-25T03:12:12Z
